name,review,star,review_num,ave_star,label
콜롬비아퍼펙토 현대아울렛 가산점,영화보러 간김에 아이스코코넛커피 한잔 시켜먹었어요 처음 먹어봤는데 맛있어서 쭉쭉 들이켰네요ㅋㅋㅋ이 근처 놀러오면 또 올꺼임ㅋㅋ공간도 넓고 좋았어요,5.0,1,5.0,0
콜롬비아퍼펙토 현대아울렛 가산점,시간 좀 때우려고 아아 한 잔 먹어 봤습니다 손님 없을 때 주문해서 바로 먹었는데도 크레마도 없고 굉장히 맹맹하네요 매장에 인테리어랍시고 원두 통으로 보이는 게 잔뜩 쌓여 있는 게 무색할 만큼 원두의 어떤 장점도 느껴지지 않습니다 점주와 직원들이 커피 제조법만 알지 커피 제조 방식에 대한 자부심은 없는 거죠 시간은 잘 때우다 가니 별점 한 개 추가,2.0,4,3.5,1
콜롬비아퍼펙토 현대아울렛 가산점,별점 점도 아까움토요일 오후 알바생 남성분앞에서 주문하려고 계속 서 있었는데뻔히 서 있는 거 알면서 지 할 일 다하고 주문 받음심지어 주문이 밀린 상황도 아니었음,1.0,9,4.1,1
콜롬비아퍼펙토 현대아울렛 가산점,제가 먹어본 에이드 중에 제일 맛없어요,1.0,31,3.2,1
콜롬비아퍼펙토 현대아울렛 가산점,별점 점도 아까움토요일 오후 알바생 남성분앞에서 주문하려고 계속 서 있었는데뻔히 서 있는 거 알면서 지 할 일 다하고 주문 받음심지어 주문이 밀린 상황도 아니었음,1.0,9,4.1,1
이디야커피 가산에이스점,이디야 꿀맛,5.0,1,5.0,0
이디야커피 가산에이스점,커피괜찮음 매장도 넓은편 굿굿,5.0,1,5.0,0
이디야커피 가산에이스점,단연코 여기 매장이 다른 이디야보다 맛있어요주말에 생각나서 다른매장 가서 같은메뉴 시켰는데여기만큼 맛있는 곳 없었음,5.0,2,5.0,0
이디야커피 가산에이스점,좁은 매장에 노래를 너무 크게 틀어놔서 귀가 쩌렁쩌렁 대화도 큰목소리로 말해야지 들릴정도고 일하시는 분들도 뭘 자꾸 두드리시는데 솔직히 너무 산만하고 시끄러웠어요,1.0,14,3.0,1
이디야커피 가산에이스점,진짜 알바생 없네욬ㅋㅋㅋ점도 아깝다 후 돈내고 눈치보긴 첨이네,1.0,2,3.0,1
벤티프레소 가산sk점,커피 하나 분넘게 기다리는데 뒤에 온 사람이 빨리달라니까 기다린 사람 건너뛰고 먼저주는 센스 굿,1.0,14,1.0,1
벤티프레소 가산sk점,여기 좀 실망이네요언제 내린지도 모르는 샷을 연유라떼에 넣으시더라구요시간이 지난 샷은 그냥 폐기하세요 뭐라고 할말 하려다가 그냥 여기다 남깁니다,1.0,39,4.4,1
벤티프레소 가산sk점,너무 좋았습니다,5.0,1,5.0,0
매머드익스프레스 대륭포스트5차점,깔끔해서 좋아요 커피도 맛있어요,5.0,2,5.0,0
매머드익스프레스 대륭포스트5차점,인이상이면 사용할 수 있는 스터디룸이 있어서 좋음직원들도 친절하고 일단 매장이 쾌적함,5.0,1,5.0,0
이디야커피 에이스가산포휴점,매장 깔끔하고 직원분 친절하십니다,5.0,204,3.9,0
매머드익스프레스 가산포휴점,아이스라떼 원,4.0,347,3.7,0
다원전통찻집,차도 맛있고 분위기 좋아요,5.0,33,4.5,0
다원전통찻집,정갈하고 깔끔해요 최고입니다 ,5.0,13,3.5,0
다원전통찻집,정말 최고였습니다 전통찻집의 매력에 푹빠지게 만들어줌 메뉴 하나에 저렇게 희한한 디저트가 나오는 카페가 어디있을지 정말 놀라웠음,5.0,57,4.8,0
12st 카페,라떼가 진짜 고소하고 맛있어요 만드시는 분마다 맛의 편차가 크지 않고 고소함은 그대로여서 좋아요 문을 일찍 닫아서 쉬는 날마다 꼭 챙겨먹어요,5.0,4,4.3,0
고망고 가산디지털점,가산을 곧 떠나게되어 아쉽네요ㅠㅠ 이런 맛집이 생겼다니ㅠㅠㅠ 망고 러버는 우렁요ㅠㅠㅠ,5.0,52,3.6,0
매머드익스프레스 가산W센터점,음료 빨리 나오고 친절해요 돌체콜드브루랑 콜드브루 둘다 맛있어요,5.0,1,5.0,0
매머드익스프레스 가산W센터점,매장도 깔끔하고 음료도 빨리빨리 나오고 맛있어요 일 하시는 분들 다 친절해서 좋아요,5.0,1,5.0,0
매머드익스프레스 가산W센터점,사장님 친절하시고 커피도 맛있어요,5.0,1,5.0,0
함께그린카페 가산지점,커알못이긴 한데 커피가 맛있어서 놀랐어요 개인적으로 투썸 아메 좋아하는데 여기도 산미 없는 고소한 편이에요어머니 연배 되는 직원분들이신데 다들 친절하세요 공간도 예쁜 편이고 깔끔해요 근처 들를 일 있으면 재방문 의사 있어요,5.0,31,3.5,0
함께그린카페 가산지점,아늑해요 친절한 서비스도 좋아요,5.0,31,4.5,0
매머드익스프레스 에이스가산타워점,아침 알바 두여성 말이라도좀 이쁘게 하믄 안되나요서비스업의 기본입니다명심하길,1.0,7,2.6,1
매머드익스프레스 에이스가산타워점,이 곳 이용하시는 분들 참고해주세요 직접 본 게 있어서 씁니다 비위생적이에요 쓰레기통 만지고 나서 그리고 변기보다 더 세균이 많다는 핸드폰 만지고 손 안 씻고 바로 커피 만들더라구요 더러운 손으로 음료 만들어줘도 음료 맛은 똑같으니 사람들이 몰라요 결국 만드는 사람 양심에 달린 일인데 손씻기 위생관념 자체가 전혀 없는 곳입니다,1.0,44,2.2,1
카페코다,친절하고 맛있어요 그립톡도귀여워욯ㅎㅎ,5.0,1,5.0,0
더카페 가산이노플렉스점,맛 메뉴 서비스 부족한 것이 없음 쵝오 ㅋㅋ,5.0,6,5.0,0
타이거커피 가산점,여기 진짜진짜 맛있어요 땅콩라떼 짱별점 기준 다신 가지 않을 곳 평균 이하 내 돈 주고는 안 갈 곳 평범 평균은 하는 곳 맛있어서 주변에 추천 가능한 곳 인생 맛집,5.0,133,4.0,0
타이거커피 가산점,백호라떼 굿,5.0,30,4.1,0
타이거커피 가산점,이 근방에서 제일 맛있어요 원두도 두가지중 선택할수있어요  화이트원두로 아메리카노 마시면 진짜 극락라떼도 고소하고 맛있고가격도 싸고사장님도 진짜 친절하셔서 다녀오면 아침부터 기분이 좋아요 제가 이직을해서 이제 못마시는게 너무 아쉬울따름이예요 ㅠㅠ,5.0,20,4.4,0
타이거커피 가산점,사장님 넘 친절하시고 백호라떼 진짜 맛있어요 ㅠㅠ 아메리카도 안쓰고 맛잇어용,5.0,9,4.1,0
타이거커피 가산점,가성비좋고 이 근방에서 제일 맛있는 듯 자주 갑니다,5.0,102,4.1,0
타이거커피 가산점,맛있어요 강추합니다,5.0,3,5.0,0
그리고,커피도 맛있고 사장님도 친절해요생과일주스도 과일이 좋아서 그런지 너무 맛있어요,5.0,3,3.0,0
그리고,분위기도 너무좋고 커피도 맛있어요,5.0,2,3.0,0
캔다방 가산점,오 여기 애플파이 상당히 맛있음 오랜만에 잘 먹었습니다,5.0,71,3.5,0
캔다방 가산점,모나카랑 고구마빵 왜없앰ㅡㅡ,4.0,67,4.7,0
카페빈공간,커피 맛있다 저렴하고 분위기가 이 근방에서 제일 갠춘한듯,5.0,2,5.0,0
빽다방 가산로데오점,저희 집앞에 있어서 좋아요,5.0,2,5.0,0
오가다 서울마리오아울렛점,체고입니다 엄청 친절하시고 맛도 다른 지점에 비해서 맛있었어요 ,5.0,3,5.0,0
더카페 가산웰츠벨리점,여기 라떼 미쳤어요 초코라떼도 인생 초코라떼임 핵존맛별점 기준 다신 가지 않을 곳 평균 이하 내 돈 주고는 안 갈 곳 평범 평균은 하는 곳 맛있어서 주변에 추천 가능한 곳 인생 맛집,5.0,133,4.0,0
더카페 가산웰츠벨리점,시크릿라떼 진심 존맛입니다,5.0,4,4.0,0
더카페 가산웰츠벨리점,더 시크릿라떼 ㅈㅁㅌ이에요,5.0,6,5.0,0
카페쥬빌로,왕친절 최고예여,5.0,168,4.4,0
구메구메,뱅쇼 즣아요 투샷 커피 마시고 힘내 복니다,5.0,17,4.6,0
프레쉬복스,파니니맛집 사장님 친절하심 점심때는 혼밥하러 오는 손님이 많아서 인자리가 있으면 손님을 더 많이 받으실 수 있을 것 같아요,5.0,6,5.0,0
곰미커피,중강배전 원두를 사용하는 곳이라 종종 갔는데 요새는 샷을 미리 내려놓고 주문하면 물에 부어주셔서 맛이 정말 끔찍합니다 가끔 직장 동료에게 사줄 디저트만 구입할 것 같네요,1.0,6,3.8,1
원두서점,정성과 맛에 비해 가격이 너무 착해요이 청년들 커피에 진심,5.0,60,3.4,0
원두서점,노들역에 있을때부터 정말 최애 카페로 자주 이용했는데 새롭게 오픈했다고 해서 너무 행복했어요 커피 정말 종류 가리지 않고 전부 최고,5.0,1,5.0,0
원두서점,노들역에 계실때부터 팬이었는데 다시 오픈하셔서 너무 기뻐요 싱글오리진부터 블렌드까지 모두 섬세한 다채로움이 있고 취향에 맞는 추천  브루잉까지 커피에 진심인 사장님들 덕에 풍요로운 커피 생활을 할 수 있어요 강력 추천할 메뉴는 어린왕자 블렌드 라떼 플랫화이트인데 기분좋은 산미가 살아있으면서도 풍부한 맛의 에스프레소 블렌드는 어린왕자가 단연 독보적이라고 생각합니다,5.0,1,5.0,0
원두서점,스페셜티를 좋아하신다면 가보세요역에서 조금 걸어야하지만 가격도 전체적으로 저렴,5.0,43,2.6,0
원두서점,노들에서 유명했던 곳인데 가산으로 왔네요로스팅 커피마다 각자 매력이 있네요위치는 안양천 산책하면서 먹기 좋아요,5.0,6,4.3,0
SOL COFFEE,밀크티 맛있어요,5.0,21,4.5,0
커피사피엔스 가산에이스비즈포레,디카페인되고 소금크림라떼인가 핵맛있어요 쿠키도 진짜 맛있어요 제일 맛있는 건 붕어빵별점 기준 다신 가지 않을 곳 평균 이하 내 돈 주고는 안 갈 곳 평범 평균은 하는 곳 맛있어서 주변에 추천 가능한 곳 인생 맛집,5.0,133,4.0,0
커피사피엔스 가산에이스비즈포레,맛있고 친절해요,5.0,3,3.7,0
커피사피엔스 가산에이스비즈포레,디카페인커피가 맛있어요,5.0,1,5.0,0
커피사피엔스 가산에이스비즈포레,친절하고 커피도 괜찮아요,5.0,14,4.4,0
커피사피엔스 가산에이스비즈포레,직원분이 친절하시네요 음료도 맛있습니다,5.0,151,3.9,0
더카페 가산노블루체점,친절하고 맛있는뎅,5.0,150,4.0,0
더카페 가산노블루체점,불친절 혼자 엄청 바쁘심 서비스 별로 물어보면 대답을 안함 엄청 무서움 맛은 보통임 ㅋㅋ,1.0,34,2.2,1
공차 마리오아울렛점,친절하고 빠르셔요,5.0,6,3.2,0
공차 마리오아울렛점,월 일 시 알바생 세명평소 시켜먹는 밀크티 그대로 시켜서 먹었어요근데 먹다가보니 펄이 없길래 펄 안들어갔다고 말하니까 첨엔 안들어가는거라고 말하더라구요그래서 지금까지 다른데서 다 시켜먹어봐도 그랬던 적 없다고 하니까 그때서야 자기들끼리 얘기하더니 선심쓰듯이 펄 넣어 드릴게요 라고 말하는 알바생 펄 원래 들어가는거죠 하니까 아무렇지도 않게 사과도 없이 네 라고만 대답하네요너무 당당해서 어이가 없었습니다일부러 안넣은건지 뭔지자기들끼리 큰소리로 펄 만드는데 덥다고 손선풍기 사달라고 말했더니 안사줬다고 돈 엄청 아낀다고 사장님 욕하는 것 같던데 심지어 몇 초만에 펄 넣었다길래 가져와서 먹어보니 펄은 뎁히지도 않고 넣었더라구요쫄깃한 맛에 먹는 펄인데 뚝뚝 끊어지고 뭐라하려다가 참았어요 진짜 돈 아깝네요 알바생 교육 좀 제대로 시켰으면 좋겠습니다 동네 개인 카페도 아니고,1.0,18,3.1,1
공차 마리오아울렛점,뭐 평가 가 그리 좋은 편은 아니다만나는 좋기만 하던데 뭘 그래요들ㅋㅋ오늘도 퇴근 길에 사버림메뉴 선정도 같이 해주시고 좋음그 직원 분 중에 이모님 계시는데 이분이 좋음젊은 알바생 분들은 음,5.0,3,2.3,0
공차 마리오아울렛점,어떤 알바생 말투가 너무 신경질적이예요 손님 앞에서 다른 알바생한테 큰 소리반말로 실수 지적하니까 알바생 불쌍하네요손님 입장에서도 브랜드 이미지가 안좋게 보입니다,1.0,176,4.1,1
공차 마리오아울렛점,알바들이 은근히 성질부리고 맛은 맹탕임,1.0,5,3.2,1
공차 마리오아울렛점,딱 점이 맞을듯 맴버십 미제휴 매장이라 할인 아무것도 안됨치즈폼 딥초코 스무디 주문했는데 오전이라 그런지 펄추가도 안되고 매장마다 상이하겠지만 치즈폼 쪼금만 더 넣어줄 수 있냐고 했는데 추가해야한다고 함그래서 돈 더 주고 추가했는데 이건 무슨 사진을 보면 알겠지만 치즈 스무디를 만들어놓음 거짓말 안하고 한순간에 치즈  초코 인 음료가 되는 마법이 일어남때려 죽여도 다시는 안감,1.0,31,3.5,1
요거프레소 가산W몰점,프렌차이즈   사이즈 변경 이벤트 좋았습니다점원분들 눈 마주치지 않아도 오며가며 인사하시는 것 보기 좋았습니다,5.0,86,3.2,0
슬라바 커피로스터스,근처에서 커피 음료가 제일 맛있어요,5.0,42,2.1,0
슬라바 커피로스터스,카페도 깔끔하고 이쁜데 커피도 맛있어요,5.0,4,5.0,0
슬라바 커피로스터스,커피 다 마시니까 빨대포장 비닐이 들어가있네요 아쉽습니다,2.0,1,2.0,1
슬라바 커피로스터스,로스팅 직접하시는데 왜 핸드드립은 안하시는지ㅠㅠ초창기 커피는 개성 강하고 맘에 들었는데커피 맛이 무난하게 바뀜그래도 커피맛은 좋은게 사장님 실력은 좋으신듯커피 외에는 저가 프렌차이즈 느낌 자주가는 단골이라 아쉬운 맘에 적어요ㅠㅠ,2.0,7,3.0,1
슬라바 커피로스터스,로스팅도 직접하고 커피맛이 좋아서 투썸안가고 여기만갑니다 사장님화이팅,5.0,39,4.1,0
슬라바 커피로스터스,맛있어요 친절하고 쾌적해요커피도 과일주스도 다 만만족이달의 음료는 추천하는 이유가 있음ㅡ신선하고 맛있음,5.0,16,4.8,0
슬라바 커피로스터스,로스팅 직접하시는데 왜 핸드드립은 안하시는지ㅠㅠ초창기 커피는 개성 강하고 맘에 들었는데커피 맛이 무난하게 바뀜그래도 커피맛은 좋은게 사장님 실력은 좋으신듯커피 외에는 저가 프렌차이즈 느낌 자주가는 단골이라 아쉬운 맘에 적어요ㅠㅠ,2.0,7,3.0,1
함께그린카페,어르신 자립 지원 그런 좋은 취지의 가게더라고요 직원분들 모두 친절하셨어요 번창하세요,5.0,9,3.7,0
함께그린카페,아메리칸 샌드위치 넘 맛있어요 ㅠㅠㅠ,5.0,23,2.8,0
함께그린카페,늘 밝게 인사해주시고 토스트커피 조합 맛도 가격도 너무 좋아요,5.0,4,2.0,0
함께그린카페,카야토스트 아메리카노 세트 드세요 두번드세요 세번드세요,5.0,1,5.0,0
함께그린카페,저는 투썸 커피좋아합니다 여기커피맛이 투썸키피맛과 같거나 그이상입니다토스트는 별기대마시구요 커피맛에 놀랫습니다,5.0,40,3.5,0
빈스빈스 가산점,커피가 너무 탄맛나요 ㅠㅠ 이게 산미가 있어서 그런건진 모르겠지만 고소한 커피 좋아하시면 비추에요  오픈 행사라 아메 천원이에요,2.0,19,4.4,1
안풍커피,가산역 주변에서 커피 젤 맛있는곳 원래 바닐라라떼 잘안먹는데 여긴 너무 맛있어요 아메리카노도 엄청맛나여,5.0,7,4.4,0
빈트리커피 가산점,신메뉴 진짜 맛있습니다ㅜㅜ 내외부도 예쁘고,5.0,1,5.0,0
빈트리커피 가산점,개시끄럽 낙후 개추움,1.0,956,3.3,1
빈트리커피 가산점,최고의 맛  지구촌 아무개,5.0,1,5.0,0
영커피 가산이앤씨7점,친절하고 맛있어요가격도 저렴하고 테이크아웃컵이 너무 편했어요,5.0,3,3.7,0
영커피 가산이앤씨7점,맛있어요,5.0,5,3.0,0
라시쓰커피,제가 커피를 너무 좋아해서 잘 아는데요여기 커피맛이 일단 이 지역 다른곳과 차이가 확 다릅니다퀄리티있는 원두를 사용하여 산미있는 맛이 일품이에요그리고 널찍 넓찍한 자리가 일단 다른 커피숍보다 얘기하기 편해서 좋았어요나오면서 보니 회의실도 있어서 팀회의할때도 좋을것 같고요일하시는 여자분들 서비스도 좋습니다 저는 완전 단골할것 같아요 ,5.0,8,3.0,0
블랙슈가,남자분 사장님 같던데 손님이랑 싸울려고 장사하시나 주문하기도 무섭게 응대하시네요 그래서 그런가  알바도 똑같네요카페가 여기만 있는거도 아니고,1.0,24,2.4,1
블랙슈가,밀크티 펄 상태 왜이럼 내돈주고 사먹는데 돈 졸라아까움 펄을 대충 만드는가봄 질펀하게 떡 늘어지듯 늘어져있는데 이걸 먹으라고 판매하는거임 직원교육 제대로 다시시켜야겠음 ㅎ 다신 안감,1.0,18,2.4,1
만랩커피 가산에이스비즈포레점,일하시는 분들이 너무 친절하셔서 매일 기분 좋게 커피 사러 가요,5.0,4,4.0,0
만랩커피 가산에이스비즈포레점,케냐커피 맛있네요,4.0,19,3.7,0
만랩커피 가산에이스비즈포레점,여기 진짜 친절함다른 커피집 안가고 꼭 여기감 사장님 넘 좋음 부자되세요,5.0,2,3.0,0
솔카페,전화   잔 이상 배달가능  잔 주문시 아메리카노 잔 무료,5.0,347,3.7,0
지니어스커피,아침에 토스트 댕꿀,5.0,5,3.4,0
커피더캠프,그냥 저렴한 커피 맛,2.0,237,2.7,1
매머드익스프레스 독산점,노래좀꺼줘요 두번다시 안감걸그룹이런애들 같은데 귀청이 나갈지경으로 토할것같거든요두번다시안감,1.0,4,2.0,1
프라임커피 가산테라점,음료 종류도 많고 친절해서 쿠폰 모으는 맛에 가게 되네용  가격도 저렴해서 간단히 마시기엔 너무 딱이예요,5.0,11,3.2,0
프라임커피 가산테라점,리뉴얼 하고 사장님도 바뀌셨눈데 엄청 친절하시고 가격도 왕저렴하고 젤라또 존맛이에요 미쳤어요빨리 다들 가세여 왕추천,5.0,30,4.4,0
해브썸,예상치 못한 맛난카페 이런 카페를 만나면 그 하루가 즐겁다,5.0,15,3.3,0
해브썸,여기 비스코티 좋아해서 종종 먹으러가요근데 타이밀크티는 실망 ㅜ 제가 생각하는 밀크티 아니고 무슨 오리지널이 있나봐요 비누맛이 나요 ㅎㅎ,5.0,1,5.0,0
카페게이트 가산대륭20차점,친절합니다 가성비가 최고이고 매장 청결하네요,5.0,8,2.5,0
카페게이트 가산대륭20차점,항상 휘핑크림 많이 주셔서 감사합니다 ㅎ 맛있어요,5.0,33,3.7,0
프룻오어커피,수박쥬스 맛집생과일쥬스 다맛있다,5.0,12,3.3,0
샵티파니,여느 카페처럼 분말 이런 것보단 진짜 재료를 쓰시더라구요 다 그런진 모르겠지만 암튼 그래서 맛도 확연히 다르고 가격두 쌈 존맛ㅠㅠ,5.0,23,4.0,0
샵티파니,맛집이네요 ㅎㅎ,5.0,9,1.9,0
샵티파니,딸기라떼는 서울에서 최고인 듯요감사합니다,5.0,1,5.0,0
95도씨 커피앤버블티 STXV타워점,사장님은 아닐테고알바가 참,1.0,94,3.5,1
95도씨 커피앤버블티 STXV타워점,노란머리 직원분 손님이 뭐 잘못했나요 말좀하고사세요,1.0,13,2.2,1
95도씨 커피앤버블티 STXV타워점,맨날 먹음 ㅋㅋㅋㅋㅋㅋㅋ,5.0,13,1.9,0
펄프커피,처음 보는 유자 아메리카노친절하신 직원분과 처음 맛보는 신세계굿굿 추천이요,5.0,3,5.0,0
카페마제스티,일진 여사장 운영저 무려 여기 사장이세요 거리는 인스타 갑질 사장류 중 하나내돈내고 욕먹기싫으면 제발 다른집 가세요갑질당해서 옆카페로 옮겼는데주변 상인들도 거기 가지 말라며 말릴정도임,1.0,2,3.0,1
카페마제스티,로얄밀크티가 맛있어요,4.0,38,3.1,0
이든커피랩,케페이름이 이든이라니이름땐에 들어깄는데 라떼 내취향점 추천 ㅎㅎㅎ로스팅도 하시는지 작은기계도있고 괜춘네요,5.0,48,4.2,0
커피하우스,스카치버터진짜 강추 정말 맛있어요,5.0,125,3.7,0
고식,손님안테 큰소리 치는건 좀,1.0,64,2.8,1
디엘카페,아메리카노 케냐는 뜨거운거 블렌드는 아이스가 좋았다 값도 원 만족,5.0,15,3.5,0
커피코트 가산SKV1점,살다살다 이런까페 처음가보네요 처음이라서 좀 알려주실수 있냐고 물으니 써져있다고 좀 읽어보라고 고함치시다가 마스크까지 벗고 고래고래 소리까지 치시던 종업원사장님 진짜 반성좀 하세요 장사하기 참 쉽네요 ㅎㅎ,1.0,5,1.0,1
블랙엔트리,간판이름이 서로 다른ㅋㅋㅋ,5.0,95,4.3,0
와일드멀블루차,충격적이게도 맛잇다숨은맛집이다 찐임,5.0,6,5.0,0
카페b&d,커피맛이 좋아요,5.0,17,3.9,0
매머드익스프레스 에이스하이엔드타워6차점,자주 이용합니다 넓고 좋아요,5.0,9,3.0,0
매머드익스프레스 에이스하이엔드타워6차점,간편하게 먹기 좋고 점주님이 친절하세요,5.0,4,5.0,0
더카페 가산이앤씨8차점,맛이 많이 밍밍해요 ㅠㅠ 갈때마다 양편차도 심해요  개선이 시급합니다 점주님의 손길이 필요합니다,1.0,1,1.0,1
쿡키,솔티드카라멜 최애 존맛,5.0,1,5.0,0
쿡키,휘낭시에 맛집,5.0,2,5.0,0
쥴리미 카페,안녕하세요안녕하세요 안녕하세요 안녕하세요 안녕하세요 안녕하세요,5.0,17,3.9,0
까페인,커피가맛있어요,5.0,1,5.0,0
그라인드커피,매우 친절해요 점심시간마다 방문해요팍팍한 직장생활의 소소한 단비 ,5.0,5,3.6,0
아메리칸트레일러 마리오아울렛점,존맛,5.0,1,5.0,0
아메리칸트레일러 마리오아울렛점,커피레몬에이드 구리 하남보다 맛이 정말 없어요오전에가도 사람없고 점심때가도 사람없고시에 가도 사람없던가 마감했다고 주문 안됌,1.0,3,1.0,1
아메리칸트레일러 마리오아울렛점,관 층으로 자리변경,1.0,35,3.9,1
여유,커피도 맛있고 겁나 친절하십니다 카페 간판이 건물 밖에 없어서 카페의 존재를 모르는 사람들이 많다는게 좋으면서도조용하니깐요ㅋㅋㅋ 많이 팔으셔서 번창했으면 하는 마음에서는 아쉽네요 일부러 저희 건물에 있는 카페로 안가고 여기 자주 이용하고 있어요 코로나 땜에 많이 힘드시겠지만 화이팅입니다,5.0,135,4.4,0
꿈을볶는커피하우스 가산점,우연히 시간이 붕떠서 들어가게 된 곳인데 사장님께서 정말정말 친절하십니다 요즘 이런 곳이 있나 깜짝 놀랐을 정도로 말씀이나 행동 하나하나 세심하게 마음써주셔서 긴장을 풀고 다음 일정을 무사히 마칠 수 있었어요 메뉴에 아샷추는 없지만 아이스티에 샷추가를 부탁드리는 건 가능했으니 참고하세요 아이스티를 진하게 타주셔서 샷에도 아이스티맛이 묻히지 않고 맛있었습니다 다만 여기는 커피의 맛과 향이 진한 편이라 아이스티 큰거에 샷 하나를 추가 하시는 걸 추천드려요 제 입맛이는 작은 거보다 큰게 더 달달하고 좋았습니다 사실 이 말하려고 카카오맵 로그인 했습니다 진짜 너무 힘들었었는데 그때 정말 감사했습니다 사장님 번창하세요,5.0,2,5.0,0
꿈을볶는커피하우스 가산점,주인이 바뀐 이후로 맛이 매우 아쉽습니다,2.0,38,3.1,1
피아 카페(Pia cafe),여기 번가봤는데 왼만한 체인점보다 맛과 질이 좋아요먹어본 것 중에 제일 기억에 남는 것은 아이스 초코라떼입니다 일반 체인점보다 맛이 좋고 작은 마쉬멜로도 들어가 보는 재미듀 있어 좋았습니다 ㅎㅎ,5.0,1,5.0,0
밸리커피집,아메리카노 원  카페라떼 원,4.0,347,3.7,0
좋은공간,음료가 맛있어요주인 할머니 할아버지가 친절하십니다층 자리 있어요,5.0,8,4.9,0
좋은공간,미쳤다카페라떼 맛은 스벅이랑 똑같은데 가격이 두배 더 적음분위기 좋고 조용한 나만 알고 싶은 곳,5.0,13,4.2,0
좋은공간,치즈 케익에서 상한 쓴맛 나요 까망베르인데 치즈 부분만 그런게 아니고 빵 부분에서도 썩은 맛 나가지고 사장한테 먹어보라는데도 안 먹어보고 못 미더워서 찝찝했어요,1.0,132,1.7,1
좋은공간,조용하고 친절팥빙수는 별로 옛날빙수 스타일로 곱게 갈은 우유얼음이 아닌 거칠게 갈은 물얼음되게 달다,2.0,123,2.8,1
카페오실,카페랑 컵 디자인도 예쁘고 디카페인이 돼서 좋아요,5.0,31,4.5,0
카페오실,사장님이 친절하시고 가격도 착하고 맛있는 커피숍예요저는 달달한거 좋아해서 돌체라떼 마셨는데 진짜 진짜 맛있어요  ,5.0,3,4.3,0
코나디에스,커피향 좋아요 ㅎㅎㅎ,5.0,225,2.8,0
cafeZygo,커피가 맛있고 호두과자가 퀄리티 있어서 잘 먹었습니다 반죽도 맛있고 갓 구워서 바삭하면서 견과류도 많이 들어있고 무엇보다 팥이 적당히 달아서 맛있었습니다 커피와 같이 먹기 좋아요 내돈내산 사장님 호두과자 맛있어요 호두과자 사진 올려주시고 홍보하셔요 ,5.0,8,5.0,0
두즈커피,분위기가 편안하고 커피도 무난하고 파운드도 맛있었음,4.0,95,3.8,0
두즈커피,모닝 급 화장실 신호에 근처 왕돈까스집 갔다가 외부인은 안된다고 거절해서 이곳을 찾게되었습니다화장실 이용을 위해 커피를 주문했는데 가산에 이런곳이 있다니 또 놀랐어요매장 내부 쾌적 넓음 가산답지 않은 인테리어커피맛도 살짝 쓴 맛이 어우러진 맛이었어요화장실도 매우 깨끗해요,5.0,52,3.6,0
두즈커피,넘 멋있구 맛있어여,5.0,141,4.4,0
두즈커피,커피도 맛있는데 음향이 좋아서 아늑하게 있다가 갑니다 추천,5.0,80,4.6,0
두즈커피,신메뉴인거같은데 빅토리아케익 맛있어요 평범한듯 기본에 충실하고 자극적이지 않은데 부드럽게 계속 넘어가요 아쌈밀크티도 맛있게 먹었습니다 공간이 너무 예쁘고 편안해서 자주 와야겠다 싶어요,5.0,3,3.7,0
두즈커피,점심시간에는 소란스럽지만 아침엔 항상 손님이 없었어요 평일 시 전에 문을 열어서 급하게 커피가 필요할 때 가기도 하고 무엇보다 구디가디에서 만나기 힘든 차음료에 진심인 곳 가격대는 좀 높은 편이어서 자주는 못가요,5.0,23,4.3,0
뚜즈커피,분위기 백점,5.0,16,4.9,0
뚜즈커피,카페의 분위기도 좋고 커피와 차는 맛있고 사장님은 친절하세요 ,5.0,17,3.4,0
뚜즈커피,펀치아이스티 맛집,5.0,5,4.2,0
뚜즈커피,음료랑 디저트 하나 시켰을 뿐인데 입맛에 맞는지 안맞는지 추워하고있는지 어쩐지까지 신경쓰고 계셨어요 오픈한 지 좀 된 것 같은데  매너리즘에 빠지지도 않고 어쩜 이렇게 세심하실 수가 있나요 ㅎㅎ깨끗한 책들이랑 공간적 분위기도  좋았어요 데이트하다 계획 없이 방문한 카페였는데 감동 받았습니다,5.0,132,1.7,0
뚜즈커피,내가 구로구 최고의 카페로 선정함,5.0,26,4.2,0
뚜즈커피,분위기 대박비오는 날 밤에 가보세용호지밀크티 짱,5.0,13,3.8,0
뚜즈커피,가오픈때 가보고 다시 재방문 했어요음료 정말 맛있어요 혼자 하시다보니 앞에 주문 밀리면 좀 기다려야 하지만 공간 자체가 아늑해서 여유롭게 기다릴 수 있었어요 오미자백차에이드 완전 추천 이 음료만 먹기로 다짐했어요불편한건 주차와 화장실 화장실이 자동센서라 에너지절감엔 좋지만 안에 있을때도 중간중간 꺼져서 무서웠어요사장님도 친절하시고 굉장히 만족,5.0,7,4.6,0
뚜즈커피,아쌈 밀크티 너무 달지 않고 맛있어요클래식이 흘러나오고 간접등으로 편안한 분위기이에요실링팬도 취저 ㅎㅎ다음에 여친 데리고 와야지,5.0,102,4.5,0
폴바셋 구로G타워점,음료도 매우 맛있고 무엇보다 되게 친절하셔요,5.0,1,5.0,0
폴바셋 구로G타워점,라떼 강추,5.0,32,4.6,0
폴바셋 구로G타워점,커피는 역시 폴바셋,5.0,6,4.5,0
