name,review,star,review_num,ave_star,label
리밀앤밀리,커피가 맛이 있을 수 있다는 걸 처음 알게 해준 곳뚱카롱만이맛있는 마카롱이 아니단 걸 처음 알게 해준 곳,5.0,30,3.5,0
리밀앤밀리,사장님 친절함디저트 다양함가격이랑 맛 만족화장실 내부에 위치하고 깨끗함무릎 테이블 없음,5.0,4,3.3,0
리밀앤밀리,구움과자도 먹어봤던 것 중에 제일 맛있었고버터향 넘 좋아요ㅠㅠ 사진은 잃어버렸는데 전 드립커피를 주로 마셨어요 사장님들 친절하시고 기억에 남습니다 자주 가고 있어효,5.0,41,4.7,0
리밀앤밀리,마카롱 맛집탐방러 베스트맛집 중 한곳이였어요가까운 서교동으로 이사오셔서 너무 좋아요 인테리어가 좋아서 안그래도 맛있는 마카롱이 더맛있어졌네용 ,5.0,3,5.0,0
리밀앤밀리,이곳의 크림치즈 마카롱은 구름을 먹는 기분이 듦 촉촉하고 맛있음숨겨진 역작은 민트초코 마카롱인데 민초를 잘 안 먹던 사람도 맛있게 먹을 수 있었음바스크 치즈케이크는 꾸덕한 크림 떠먹는 느낌이 드는데 크리미하고 맛있음종종 배달시켜서 드러누웠는데 저번 주부터 우리동네 배달지역이 아니게 되어서 슬픔통곡 대통곡,4.0,223,3.6,0
리밀앤밀리,커피도 맛있고 마카롱도 과하게 달지않아 맛있어요집주변에 이런카페마카롱이 있다는게 행복합니다,5.0,15,4.7,0
리밀앤밀리,여기 마카롱 진짜 잘 만들어요ㅠㅠ꼬끄가 대박이에요특히 솔티드카라멜이 제가 먹은 마카롱 중에 손에 꼽을거같아요 솔티드카라멜 꼭 드세용며칠전에 아무 생각없이 사왔는데 정말 맛있었어요 집 앞이라 걱정이에요자꾸 먹고 뒤룩뒤룩 살찔까봐ㅎ제 몸은 살찌고 사장님 지갑도 살찌고,5.0,2,5.0,0
리밀앤밀리,인생 마카롱쫀득한 꼬끄와 부담없는 필링맛있는 조화를 딱 잘 살린곳이에요 집근처면 좋겠다ㅠㅠ,5.0,3,2.3,0
리밀앤밀리,여긴 디저트 참 대다나다커피도 나쁘지 않다 아니 오히려 디저트와 무척 어울린다참 좋은 가게 발견 기쁨,5.0,71,5.0,0
리밀앤밀리,동내인데 맛도 분위기도 깔끔하고 친절하시다드립하시는데 장인정신이 느껴지심 대만족 넘늦게 안듯,5.0,22,3.3,0
리밀앤밀리,디저트류 다 맛있고필터커피도 참 맛있어요,5.0,70,3.6,0
리밀앤밀리,장점 마카롱 최고 소금우유마카롱 최고 꼬끄 쫀득 마카롱 배달택배도 됨커피도 맛있고 테이크아웃하면 할인해주고사장님들 친절단점 마카롱이 점점 작아지는 느낌 ㅜㅜ일부러 두번 세번 갈 이유가 있는곳,5.0,59,3.4,0
리밀앤밀리,커피 마카롱 최고,5.0,63,4.7,0
리밀앤밀리,작업할만힌 장소는 아니지만커피와 마카롱이 맛있어서 자주갈만한 곳 배민배달이되서 마카롱 주문하기가 편함커피는 에스프레소 핸드드립 모두 취급 마알못이지만 담백하게 잘 만들어냄,5.0,12,5.0,0
리밀앤밀리,제가 먹은 마카롱 중에 제일 맛있어요 라뒤레 피에르에르메보다 저는 여기가 더 좋아요 ㅜㅜ,5.0,65,4.7,0
리밀앤밀리,저 앞 집 살아요 자주 갈게요,5.0,3,5.0,0
메가MGC커피 홍대입구역점,보통,4.0,2,4.5,0
메가MGC커피 홍대입구역점,최악,1.0,1,1.0,1
메가MGC커피 홍대입구역점,이용객이 많은 피크시간대는 불편하지만 매장 넓고 가성비 좋은 카페예요,4.0,67,3.6,0
메가MGC커피 홍대입구역점,굿굿,5.0,44,2.9,0
메가MGC커피 홍대입구역점,키오스크가 꺼져있어서 계산대 앞에 분이상 서서 기다리는데 지들 할일만 함 벙쪄서 주문 끝났나요 하고 물어보니 쌩까고 음료 제조만 함 여태 이런 매장은 본 적이 없음,1.0,8,1.3,1
메가MGC커피 홍대입구역점,남직원 말뽄새 참 같네요,4.0,18,4.6,0
메가MGC커피 홍대입구역점,일반 메가커피점과 다른점은 없음,4.0,17,2.6,0
메가MGC커피 홍대입구역점,다른 매장이랑 맛 똑같아요 직원분들도 친절하심,4.0,242,4.6,0
메가MGC커피 홍대입구역점,워낙 저렴하니까 서비스는 바라지도않았음근데 남자 매니저라는 사람이 오픈전에 밖에서 대기하는 고객들한테 대하는 태도 엉망이고담배피러 나갔다 들어오면서 오픈시간이 되었는데도 들어오란 말도없이알아서 문열고 들어오란 태도였음담배핀 손  제대로 닦기나 했는지 커피 사들고 나오는데 너무 찜찜했음직원들있고 고객들이 앞에서 커피 주문한거 기다리는데 오늘 겁나 바쁘고 정신없겠지 라는 뉘앙스의 말을 되게 부정적으로 던짐자기들끼리 하는말이니 신경쓸건 아니지만일반 직원도 아니고 매니저라는 사람이 이따위로 한다는게 너무 충격이었음저딴 마인드로 무슨 장사를 하겠다는건지아무리 저렴한 커피여도 내 돈 내고 사먹는데 참 기분이 드러웠음이런거 싫으면 안가면 그만이겠지만저런 직원들때문에 메가커피 이미지 안좋아지는건 개인적으로 안타깝단 생각이 듬,1.0,2,3.0,1
킥킥나무,난방이 따뜻하구 사장님도 친절해요 근데 자러 오는 사람들이 많아서 그런지 코고는 소리가 계속 들림 ,4.0,90,3.3,0
킥킥나무,사장님이 친절함공간 ㄱㅊ 의자 좌석 ㄱㅊ다만 인 테이블 손님의 경우 사람이 붐비면 자리 이동을 권유받을 수 있음,4.0,7,4.7,0
킥킥나무,잠깐 시간떼우거나 낮잠자기 좋은곳이에요 만족했어요,5.0,69,3.3,0
킥킥나무,시간때울때짱임,5.0,11,4.6,0
킥킥나무,사장님들 계실때는 너무너무 좋았는데 이번에 갔을때 심야 알바직원분이 너무 시끄럽게 왔다갔다 하고 목소리도 크고 식사메뉴도 라면밖에 못한다 하셔서 굉장히 아쉬웠습니다 심야시간대는 일부러 조용히 만화보거나 잠을 자는 사람이 많은데 왜 굳이 모든손님을 방까지 데려다주는지 모르겠고 그게 서비스라서 그렇다치면 제발 조용히는 안되는걸까요 안내하느라 왔다갔다 하면서 다른손님들과 하는 대화소리도 너무 크고 층에 사람이 있으면 층 치울때 조심히 치워줄수는 없었던걸까요 건물 무너지는줄 알았네요 오랜만에 밤샘시간이 나서 예전 좋았던 기억들때문에 다시 방문했던건데 최악이었습니다,1.0,2,1.0,1
킥킥나무,할아버지 할머니 친철하시고 편안하게 쉬다가요,5.0,1,5.0,0
킥킥나무,별 하나도 아깝다  가까워서 갔는데 불친절 끝판왕  비쌈  시간 조금 걸려도 홍대 큰 길 쪽 가시길 지하 냄새도 너무 심함,1.0,6,3.0,1
킥킥나무,건너편 층에 있을 때부터 쭉 가던 곳이에요 책이 정말 많고 신간도 잘 들어오고 아저씨 아주머니도 언제나 친절하셔서 너무 좋아요 요즘은 멀어져서 많이 못가지만 시간내서 종종 갑니다 언제까지나 있어줬으면 하는 곳이에요 조만간 친구랑 가서 반나절 있다 오려구요,5.0,44,4.1,0
킥킥나무,가격 비싸다고는 안 느꼈어요 사장님들 친절하시고 책도 많아서 잘 보고 왔습니다,5.0,2,5.0,0
킥킥나무,좀 더럽구 흡연실 있어서 담배 냄새 나구 딱히 싼 가격도 아니구 그치만 카케구루이 넘 잼썼음ㅎ,2.0,44,3.7,1
킥킥나무,사장님 너무친절해요,5.0,260,3.9,0
킥킥나무,뒹굴방의 청결이 매우 심각한 수준이네요 사장님은 정말 친절하고 빠릿하신데 청결에 신경써주시기 바랍니다,1.0,55,2.2,1
킥킥나무,사장님이 너무 좋으세요또 오고 싶어요 ,5.0,2,3.0,0
킥킥나무,사장님이 너무너무 친절하시고 유명하지 않은 책인데도 위치를 다 외우고 계셔서 신기했습니다 가격도 주변 만화카페들에 비해 저렴한편이에요,5.0,9,3.6,0
킥킥나무,사장님은 친절하지만 가격이 너무 비싸고 뒹굴룸은 오래된 냄새가 심했습니다,3.0,30,4.6,1
킥킥나무,친절하세요 조용함,5.0,143,4.3,0
킥킥나무,사장님 너무 친절하시고 가격도 주변에 비해 저렴해용,5.0,15,4.3,0
킥킥나무,사장님 넘 친절하시고 방도 깔끔해요책 종류도 정말 많은데 보고싶은거 검색하고있으니 찾는거 도와주셨어요 ㅎㅎ,5.0,5,3.4,0
킥킥나무,떡볶이 치고 양은 드럽게 적고 맛도 별로임 방에 쿠션 들어보니까 남이 쓰면 거 정리도 안되있고 심지어 물건들도 들어있음 냄새남 오지마셈 다신안온다,1.0,1,1.0,1
킥킥나무,냄새나,1.0,416,3.7,1
투썸플레이스 홍대입구역점,남자직원이 불친절하다는 후기를 보긴 했지만 설마 하고 방문했는데 진짜 불친절 끝판왕이네요ㅋㅋㅋ 후기를 남기게 하는 불친절함 역대급이었습니다,1.0,12,1.7,1
투썸플레이스 홍대입구역점,옆에있는 할리스 가세요 제발  불친절 끝판왕   청소도 안하는듯,1.0,9,2.8,1
투썸플레이스 홍대입구역점,목요일 오후 시쯤 있던 남자직원 한 분 너무 불친절하다카운터 올 때부터 말 한마디 없이 인상 팍 쓰시고 응대하신다일하기 싫으면 하지 마시지 주문하고 싶은 마음 싹 사라지게 만드신다,1.0,1,1.0,1
투썸플레이스 홍대입구역점,과일주스 녹차라떼 직원분들 넘 친천해요,5.0,1,5.0,0
투썸플레이스 홍대입구역점,일요일 저녁 남자 알바생 분 마르고 명찰에  이라고 적혀있던 거 같아요 자세히는 못 봄일 하기 싫으시면 하지마세요 대답도 없고 퉁명스럽고 ㅠ ㅠ 기분좋게 케이크 사러갔다가 기분 잡치고 나왔어요 ㅎ,1.0,50,2.8,1
투썸플레이스 홍대입구역점,여기서는 투썸오더로 주문하지 마세요 계속 준비중인데 너무 오래걸려서 가봤더니 이미 나와있고 음료 다 녹음,1.0,11,3.4,1
투썸플레이스 홍대입구역점,마감 분 전부터 나가라는 듯 시끄럽게 청소해요 ㅋ ,1.0,223,4.1,1
투썸플레이스 홍대입구역점,남자 화장실이 지하층 건물과 공유하는데 너무 좁고 불편합니다,1.0,4,2.3,1
투썸플레이스 홍대입구역점,후기대로 정말 불친절하네요응대할때도 희한하게도 불친절하더니 케잌사서 몇일정도 가냐고 하니 반말로하루 이틀 그러는데 기가막히네요,1.0,4,4.0,1
투썸플레이스 홍대입구역점,케이크도 새로 안 채워놓고 종류도 거의 없고 너무하네요ㅡ 망고 플랫치노 처음보는 거 같은데 설탕덩어리입니다 반 남겼어요쟁반도 안 주고 서비스가 영,2.0,332,3.2,1
투썸플레이스 홍대입구역점,음맛있는 커피 마시려면 프랜차이즈 안 가는 게 나은 거 같아요ㅜ,2.0,32,3.9,1
투썸플레이스 홍대입구역점,밤에 일하는 키큰여자 겁나불친절,1.0,36,3.1,1
투썸플레이스 홍대입구역점,흠 근처에 살아 몇번 다니다가 글 남겨요 알바분들  젊은 여자 직원분들 다 너무 불친절하시구 같이 일하시면 안 싸우세요 들 끼리끼리라 서로는 잘맞나  다들 무섭고 불친절하고 시원시원함을 넘어 무례해요  주변 다른 투썸도 많으니 이왕이면 쾌적하고 친절한 곳으로 가시기를 ,1.0,8,3.5,1
투썸플레이스 홍대입구역점,기분좋게 커피랑 케잌 시키러갔다가 점주인지 매니저인지 여자분 너어어어어무 불친절해서 기분만 상하고 옴 그렇게일하기 싫으시면 그만두세요ㅠ 같이일하는 알바생들이 불쌍해보일 지경,1.0,5,1.2,1
투썸플레이스 홍대입구역점, 오후 시쯤 일하던 알바분들 너무 불친절해서 기분만 상하고 왔습니다,1.0,5,3.4,1
투썸플레이스 홍대입구역점,오렌지 자몽쥬스 완전 별로임,1.0,26,3.6,1
투썸플레이스 홍대입구역점,케잌 포장해왔는데 포크도 냅킨도 없어요손으로 먹으라는건가,1.0,68,3.2,1
투썸플레이스 홍대입구역점,작업하기 좋아요,4.0,466,3.7,0
투썸플레이스 홍대입구역점,케익  조각 포장해달라고 했는데 조각만 해줌받자마자 뭔가 사이즈가 안 맞아서 상자 열어보니 진짜 조각뿐,1.0,5,2.6,1
투썸플레이스 홍대입구역점,실망뿐인 투썸음료다시해달라했지만 메뉴얼로 한 맛이아니에요다시 요청하기엔 너무 바빠서 그만했습니다펌프 교체 후 새로운 시럽사용하고 통에 남은 시럽을 쓰려면 그 펌프양 지켜서 제조해주세요정말 실망스럽습니다,1.0,3,1.0,1
더조커,새로 보드게임 엄청 들어왔고 피크타임에 직원들이 정신없이 열심히 일하셔서 안쓰러버요 그리고 음식이 맛있음,5.0,4,5.0,0
더조커,만화카페처럼 복층을 이용해야하는데 음식 주문한가며 보드게임마저도 전부 직접 가지러가야하고  좁은공간에 여러명이 조용히 책보는것도 아니고 활동적이라서 습기도 숨을 조여오네요  인 복층인데도 불구하고 좁고 목아프게 머리쪽도 벽이 좁고  이렇게까지해서 여기서 플레이를 해야하나 싶네요  그리고 태이블앉으면 아이패드로 안내영상을 봐야하는데 처음시작부터 직원이 설명했던 메뉴주문안내를 또 보여주네요 이런 시간조차도 비용에 들어가는건가 싶습니다  별로에요 별로에요 너무별로에여,1.0,14,4.4,1
더조커,보드게임카페 많이 다녀본 사람의 느낀점 다른 보드게임카페에 비해 게임 종류가 별로 없음 모든게 다 셀프 한시간에 원이나 그 이후에는 한시간에 천원임 그러나 가게 어디에도 심지어 메뉴판에도 고지되어 있지 않음 그저 시간 원이라 붙어있음 꼭 알고가세요 일주일에 한 번씩 보드게임 카페 순회하는데 이런곳은 처음임,1.0,12,4.1,1
아날로그가든,먹기 불편했지만 존맛,5.0,749,3.3,0
아날로그가든,먹으면서 쓰는건데 ㅋㅋㅋㅋㅋㅋㅋ 너무 맛잇어 진짜 ㅋㅋㅋㅋㅋㅋ 왜 웃음이 나오는지는 모르겟는데 그냥 계속 웃음 나옴 ㅋㅋㅋ 내부가 되게 자유롭고 편안한 분위기에 맛도 딱 분위기에 어우러지는 맛이라서 기분이 좋음 들어가자마자 댕댕이 이름을 몰라 ㅠ  가 반겨주고  왜인지 모르겟는데 먹으면 먹을 수록 기분이 좋아짐  행복한 공간이네 라떼는 처음에 우유 맛이 많이 나서 좀 뭐지 싶었는데 먹다보니까 커피 향이 많이 올라와서 맛잇구 팔렛폴 플레이트 처음 먹어봤는데 너무 너무 너무 내취향  친구 데려와서 다른 메뉴도 같이 시켜서 기분 좋게 이야기 하면서 먹고 싶은 곳,5.0,173,4.1,0
아날로그가든,가성비는 좋지 않지만 브런치 맛있어요,5.0,254,3.7,0
아날로그가든,영양가득한 아점을 맛있고 든든하게 잘 먹었습니다,5.0,3,5.0,0
아날로그가든,양이 적다는 리뷰를 보고 갔는데 생각보단 양이 적지 않았어요 맛있고 분위기 좋아요,5.0,26,3.8,0
아날로그가든,근처 살아서 자주 방문했습니다 맛있어서 친구들올때마다 데리고 자주 갔는데 오늘도 멀리서 친구들이 와서 미리 들어가서 기다리려고 했더니 다 오는데 분 걸린다니까 일행 다 올때까지 들어오지  말라그러네요 어째서 미리 착석해서 기다릴 수 없는지 세상에 그런건 듣도보도 못해서 이러는 이유가 있나요 장사 잘된다고 배짱장사가 장난 아니네요 저기 멀리 보고 장사하세요 맛있어서 자주 갔는데 너무 기분나빠서 다시는 안갈 예정,1.0,1,1.0,1
아날로그가든,피쉬아웃오브워터 뭐시기 먹었는데양 진짜 창렬  창렬입니다음식 받고 당황스러울 정도로 양이 적어요원이 증발한 느낌입 짧은 여자인데 간에 기별도 안 가요다시는 못 가겠습니다,1.0,16,2.6,1
아날로그가든,내 합정 참새방앗간아날로그 가든만의 브런치를 먹을 수 있는 곳이라 대체불가인 곳 메뉴가 다양해져서 더 좋아요 맛난 비건 음식을 즐길 수 있는 곳 커피와 디저트도 최고,5.0,15,3.6,0
아날로그가든,바뀌었나봐요많이 부실해졌어요ㅠㅠ,1.0,16,4.2,1
아날로그가든,음 맛있지는 않아요 분위기는 좋아요 네,1.0,29,4.0,1
아날로그가든,음식 꽤 맛나요사진의 내용이 원이라는 것만 빼면 괜찮은 곳인듯 ㅋㅋㅋㅋ,2.0,98,3.3,1
아날로그가든,맛있다 팔라페 랑 피쉬 어쩌구 맛있었음ㅎㅎ 식사라기보다는 브런치 느낌으로 가볍게 먹는 마음으로 가야 할 듯 시까지만 운영해서 아쉽 화장실이 밖에엤고 비누가 없어서 아쉽 ㅠ,5.0,39,4.7,0
아날로그가든,음식은 예쁜데 맛도 괜찮지만 양이 정말 정말 작아서 먹고 넘 배고팠다는 소식하는 여성분은 괜찮을듯,2.0,14,3.3,1
아날로그가든,브런치 최강 맛집,5.0,25,3.8,0
아날로그가든,색다른 브런치 메뉴들  커피 맛있음  카페 분위기 좋음  부담스럽지 않은 친절 맛있는데 좀 짰다ㅜㅜ,4.0,81,3.6,0
아날로그가든,팔라펠랩 가성비 좋아요 요동네 물가에 비하면 가격도 착하고 친절하시고 맛있어요 공간도 이쁩니다 제가 갈때는 별로 안 붐볐어요,5.0,20,4.2,0
아날로그가든,가든에그스 아보카도 추가해서 맛있게 먹었어요 팔라펠랩은 향신료 향이 강해 호불호 있을 것 같아요 자주 오고 싶어요,5.0,14,3.6,0
아날로그가든,테이크아웃 컵에 귀여운 캐릭터를 그려주십니다,4.0,45,3.6,0
아날로그가든,큰 창가에 햇살 맞으며 커피 마시기 좋은 곳,5.0,6,4.5,0
아날로그가든,혼자 브런치 즐기고 싶을 때 찾아가는 곳 꽤 오래 전부터 다녔는데 갈때마다 맛도 변함없이 맛있다 단체 손님 올 때가 아니면 여유롭고 조용한 분위기가 정말 좋다,5.0,9,4.0,0
아날로그가든,폴 부라운 폴 브라운 맞나이거 대 존맛임니다,5.0,39,3.8,0
아날로그가든,바다회사랑 웨이팅하면서 잠깐 있었는데 너무 코지하고 좋았슴다,5.0,74,4.5,0
아날로그가든,팔라페가 작고 조금 많이 튀겨지긴했지만 맛있었어요,4.0,45,4.8,0
아날로그가든,처음가봤는데 카페 직원분 너무 친절하시고 커피랑 디저트도 너무 맛있어서 호다닥 먹어버렸습니다 ㅎㅎ,5.0,1,5.0,0
아날로그가든,빛도 잘 들어오고 맛도 좋아요흔한 브런치가 아니라고 느껴서 만족,5.0,166,3.9,0
아날로그가든,가든스 에그에 팔라펠볼 무조건 추가팔라펠 플레이트에 야채가 조금더 풍성했으면 하는 아쉬움잘먹는 사람 기준 양이 조금 아쉬울 수도밀크티 맛집 맞습니다적절한 유러피안  한국 감성의 브런치 가게,4.0,40,3.7,0
아날로그가든,친절  분위기  맛 ,4.0,149,3.2,0
아날로그가든,커피 존맛,5.0,23,3.6,0
아날로그가든,브런치 먹기에 정말 좋은 곳이에요 엄청 맛있고 가게 안으로 햇빛이 잘 들어와서 사진이 인스타 갬성으로 정말 잘 찍혀요 대신 가게가 좀 작은 편이라서 피크 때 가면 웨이팅 하실 수도ㅠㅅㅠ약속은 있는데 다이어트 한다고 전세계에 소문 다 내놔서 양심이 좀 찔린다 싶을 때 가면 좋은 맛집입니당ㅎㅅㅎ,5.0,41,4.3,0
아날로그가든,식사는 시 반까지만 됩니다 방문에 참고바랍니다,5.0,37,3.9,0
아날로그가든,일단 맛있고 햇빛이많이 들어와서 기분 좋아요,5.0,28,3.3,0
아날로그가든,커피 맛있어요책읽고 있으니 조명등 위치 조정도 해주셔서 세심하게 친절하다고 생각했어요,5.0,12,4.6,0
아날로그가든,음 그냥 평범한데요더티크림차이는 한 번쯤 먹어볼맛차이라떼 싫어하는데 ㄱㅊ았아용,2.0,261,3.2,1
아날로그가든,양이 좀 적지만 맛있다 두명이서 세접시 먹어야 배부름,4.0,584,3.2,0
아날로그가든,존맛탱,5.0,97,3.2,0
아날로그가든,뻔한 브런치 메뉴가 지겨워졌다면 추천,5.0,119,3.9,0
아날로그가든,커피맛이 좋아요 홍대에서 손 꼽히는 카페,5.0,4,4.0,0
아날로그가든,분위기가 다한 집 정말 샌프란시스코에 온 줄 알았다그렇다고 음식이 별로인것도 아니다 일상적 재료를 가지고 상상할 수 있는 가장 좋은 맛을 낸다주말 아침 집에서 건강하게 차려 먹는 가정식 같은 느낌이었다서교동에 살면 이런 아침을 먹을 수 있을까가격이 싸지는 않아 별 다섯개는 차마 주지 못했다,4.0,280,3.4,0
아날로그가든,폴드포르케타 왕맛 짱맛향신료맛 유가격 싼 편은 아니다 엄청 비싸진 않지만분위기 좋당점 주고 싶은데 별 반개 없으니까 개,5.0,37,3.5,0
아날로그가든,브런치 땡기는 날 가자 이 자리에 꽤 오래있는 까페겸 레스토랑 담엔 커피를 마셔보자,4.0,565,4.3,0
아날로그가든,분위기도 아늑하고 맛도 맛있어서 번 갔었어요제가 야채 후무스 랩 브런치 음식을 좋아해서아날로그가든에서 음식을 먹었을 때 너무 만족스러웠어요강한 맛보다 건강한 맛 좋아하면 만족할 식당이고자극적인 맛을 추구하시는 분이라면 아날로그가든이랑은맞지 않으실 것 같아요,4.0,68,3.8,0
아날로그가든,존맛,5.0,1,5.0,0
아날로그가든,브런치하기 좋은 분위기예요 독특한 메뉴가 많고 채식도 있고  커피나 차도 신경 쓴 느낌이 들어서 좋았는데 닫을 때가 많아서 아쉽네요,4.0,54,3.9,0
아날로그가든,나쁘지 않음,4.0,6,4.5,0
칼디커피,점주님의 커피에 대한 철학이 대단하시더군요 맛나게 잘 마셨습니다,5.0,2,5.0,0
칼디커피,코코넛 커피 마싯음,5.0,37,4.0,0
칼디커피,커피맛집,5.0,2,5.0,0
칼디커피,아인슈페너 아쉬운 맛그리고 크로플은 바삭해서 좋은데아이스크림이 고기집에서 나오는 삼색 아이스크림인듯ㅜㅠ,2.0,48,4.3,1
칼디커피,맛있게 잘 먹었습니다 티라미수도 너무 달리도 않고 적당하고 맛있네요담에 또 올께요,5.0,1,5.0,0
칼디커피,샹그리아랑 마카롱 맛있었어요 분위기도 좋고요ㅎㅎ,5.0,73,4.9,0
칼디커피,비싼 돈 내고 가기엔너무 그저 그렇다,1.0,542,2.7,1
칼디커피,우유케익 정말 맛있네요 진짜로,5.0,4,4.3,0
칼디커피,맛이 진짜 없었어요 평점 잘 안하는데 여기는 너무하네요 예전과 너무 달라졌고 핸드드립이랑 사이폰 시켰는데 진짜 너무 했습니다 생크림케익은 안에 얼어있었어요 실망스럽습니다,1.0,5,4.2,1
칼디커피,커피 추출하는거 구경하는 재미맛있는커피솔직히 이도저도아닌 카페가는것보단 나은듯,5.0,9,5.0,0
칼디커피,카페가 예쁘진 않지만 커피는 최고에요,5.0,58,4.0,0
칼디커피,아인슈페너 아이스 시켰는데 묻지도 않고 시럽 넣었더라구요크림도 그냥 휘핑크림이었구요 시럽은 음료 한 모금 마시는데 커피와 온도차이가 있는 단 무언가가 마셔져서 알게 되서 설마설마하고 물었더니 손님들이 쓰다고 해서 넣어서 내놨대요잘 섞어서 준것도 아니고 시럽은 옵션인데도 묻지도 않고 넣고 죄송한 기색 도 없었어요 아메리카노 마실때 다 시럽 넣은 게 다 기본인가요 참나 진짜 별 개도 아까워요 진짜 욕나오네 퉤,1.0,5,1.0,1
칼디커피,최고예요,5.0,221,4.5,0
칼디커피,가야는이유  로스팅과 블렌드를 직접하고 과일쥬스도 알이 씹히는 맛이 있음안가는이유  아이돌 홍보 도배스페셜블렌드  많이 쓰지않고 진한 향을 느낄 수 있어 좋음자두주스  시고 껍질의 맛이 많이 나지만 신선한 느낌,4.0,"3,516",3.3,0
칼디커피,숯불로스팅의 명장인 서덕식선생의 로스터리 카페로 마치 박물관같은 분위기의 층은 드립  머신커피를 층은 사이폰커피를 맛볼 수 있다 예멘 마타리와 숯불로스팅 블랜드를 드립으로 마셔봤더니 강배전이 특징인데 이는 세대 바리스타들의 공통된 스타일 같았다 또한 함께 제공된 설탕에서 손님들의 기호를 존중한다는 느낌을 받았다 최애 카페인 코피코피의 소개로 방문했다고 하니 선물까지 받았다 기분좋은 방문이었다,4.0,"5,102",3.1,0
칼디커피,  서 덕식 ,4.0,"8,535",3.3,0
칼디커피,커피 최고,5.0,1,5.0,0
나인나인,친절하고 좋아요,5.0,15,4.3,0
나인나인,서교동에 있는테마카페입니다뷰커피 맛집이고인생샷나오는 포토존이 가득하네요,4.0,58,4.0,0
비밀의화원 미드나잇점,재밌어용,5.0,125,5.0,0
그로브177,굿,5.0,40,2.7,0
그로브177,분위기 미만잡여기서 책 읽으면 힐링 그자체,5.0,82,3.8,0
그로브177,넓고 식물이 있어서 좋음,5.0,41,4.5,0
그로브177,테라스 의자에서 손님이 줄담배 피우는데 직원들 아무도 제재를 안해서 안으로 냄새 다 들어와요,1.0,45,1.6,1
그로브177,내부가 푸르러서 좋아요,4.0,141,4.4,0
그로브177,음료 맛있고 카페도 넓직하고 이쁘다 콘센트가 정말 많아서 카공하기 좋다,4.0,265,3.6,0
그로브177,노트북 하기 좋은 경의선 숲길 카페 토마토 샌드위치도 맛있게 먹었어요 저녁되면 조명 약간 어둡게 바꾸세요층은 조용한 분위기는 아니고 층 갤러리 사용가능하던데 거긴 조용해요 ,4.0,5,4.0,0
그로브177,공부하기좋음,4.0,583,3.9,0
그로브177,넓고 콘센트 꽂을 데 많아서 작업하기 좋음,4.0,443,3.7,0
그로브177,편안하고 화분이 많은 인테리어라 좋아요 콘센트 많아요 배경음악이 좋아요,5.0,58,4.0,0
그로브177,공간은 좋지만 숲처럼 돼있어서인지 모기가 너무 많아서 두번 다시 안가요 직원분은 약간 시크하신,2.0,363,4.0,1
그로브177,분위기는 좋다만 좀 불친절하십니다,2.0,21,3.3,1
그로브177,층 가보고 싶ㅇ다,4.0,64,3.0,0
그로브177,느낌있는 연남동 카페ㅎㅎ여기서 다같이 도란도란 수다타임을ㅋ,4.0,"1,429",3.9,0
오바도즈,시그니처 메뉴 먹었는데 최고  커피 맛 좋아서 남기는 리뷰 처음임  ㅠㅠ,5.0,173,4.1,0
오바도즈,사장님 엄청 친절하시고 커피랑 디저트 다 굿이에요 무화과솔티 휘낭시에 맛있었어요,5.0,28,4.9,0
오바도즈,얼그레이 크림이 정말 맛있습니다 크림만 계속 떠먹고싶은 맛이에요 커피 양이 적고 자리가 조금 불편한점은 아쉽지만 사장님도 친절하시고 좋아요,4.0,11,4.0,0
오바도즈,월요일날 영업 안해요 헛걸음 했네요ㅎㅎ,1.0,15,3.9,1
오바도즈,사장님 너무 친절하시고 레몬 파운드 존맛 ㅠㅠ,5.0,38,2.6,0
오바도즈,에스프레소하고 아인슈페너 너무 맛있어요 사장님도 친절해요,5.0,6,5.0,0
오바도즈,사장님 최고 친절깔끔하고 커피향 너무 좋고 디저트도 맛있당,5.0,83,3.8,0
오바도즈,얼그레이크림내 인생음료 등극홍차향홍차잎생크림이건 진심 못참지ㅋㅋ디저트도 맛있어 보여서꼭 다시 재방문 하고 싶다,5.0,"1,429",3.9,0
오바도즈,상수 근처 모퉁이에 위치한 쾌적한 카페 커피가 맛있고 귀여운 강아지가 머물러 있는 곳이다 친절한 접객 또한 이곳을 다시 방문하게 만든다,4.0,277,3.8,0
오바도즈,댓글에 막 사장님 불 친절하다구 하셔서 헉 하고가긴 했는데 전혀요 완전 친절하시고 ㅠㅠㅠ 디저트도 맛있었어요 당케 진짜 최고,5.0,3,5.0,0
오바도즈,엥 밑댓 불친절하다니항상 갈때마다 커피 상세하게 친절하게 알려주셔서 좋았는데일단 커피맛이 너무 좋고 분위기나 시바견까지 완벽한곳이지만자리가 너무 불편해요하지만 상수갈때마다 맨날 가는곳,5.0,54,4.6,0
오바도즈,불친절함,1.0,1,1.0,1
오바도즈,커피맛이 좋음자리가 불편함끝,4.0,15,3.4,0
